Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes
Affiliate,Indian Minimalist Mom,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Indian+Minimalist+Mom,https://www.youtube.com/results?search_query=Indian+Minimalist+Mom+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Elizabeth Grace,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Elizabeth+Grace,https://www.youtube.com/results?search_query=Elizabeth+Grace+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Minimom,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Minimom,https://www.youtube.com/results?search_query=Minimom+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Barnetta Bradley,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Barnetta+Bradley,https://www.youtube.com/results?search_query=Barnetta+Bradley+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Strawberry Elli,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Strawberry+Elli,https://www.youtube.com/results?search_query=Strawberry+Elli+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Sarah Nourse,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Sarah+Nourse,https://www.youtube.com/results?search_query=Sarah+Nourse+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Maximizing Minimalism,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Maximizing+Minimalism,https://www.youtube.com/results?search_query=Maximizing+Minimalism+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,The Bad Minimalist,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Bad+Minimalist,https://www.youtube.com/results?search_query=The+Bad+Minimalist+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,simplytiffany,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=simplytiffany,https://www.youtube.com/results?search_query=simplytiffany+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,The Not Busy Life,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Not+Busy+Life,https://www.youtube.com/results?search_query=The+Not+Busy+Life+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,The Minimalism Series,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Minimalism+Series,https://www.youtube.com/results?search_query=The+Minimalism+Series+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Kay's Closet,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Kay%27s+Closet,https://www.youtube.com/results?search_query=Kay%27s+Closet+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,msrob0t,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=msrob0t,https://www.youtube.com/results?search_query=msrob0t+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
