Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes,Gatekeeper / Organization,Decision Maker / Role,Institution / Community,Geography,Approx. Reachable Group Size,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10)
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://www.bigredhacks.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,BigRed//Hacks,,Major League Hacking member event,"Ithaca, New York, US",,https://www.bigredhacks.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://rowdyhacks.org,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Rowdy Hacks,,Major League Hacking member event,"San Antonio, Texas, US",,https://rowdyhacks.org,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://www.hackdearborn.org,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Hack Dearborn,,Major League Hacking member event,"Dearborn, Michigan, US",,https://www.hackdearborn.org,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://www.mhacks.org,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,MHacks,,Major League Hacking member event,"Ann Arbor, Michigan, US",,https://www.mhacks.org,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://www.njitgirlhacks.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,GirlHacks,,Major League Hacking member event,"Newark, New Jersey, US",,https://www.njitgirlhacks.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://innohacks.live,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Innohacks,,Major League Hacking member event,"Ghaziabad, Uttar Pradesh, IN",,https://innohacks.live,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hack.sbcs.io,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,SBUHacks,,Major League Hacking member event,"Stony Brook, New York, US",,https://hack.sbcs.io,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hacknc.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,HackNC,,Major League Hacking member event,"Chapel Hill, North Carolina, US",,https://hacknc.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hackknight.org,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Hack Knight,,Major League Hacking member event,"Flushing, New York, US",,https://hackknight.org,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://2026.knighthacks.org,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Knight Hacks,,Major League Hacking member event,"Orlando, Florida, US",,https://2026.knighthacks.org,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://uhcode.red,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,CodeRED Orion,,Major League Hacking member event,"Houston, Texas, US",,https://uhcode.red,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://swamphacks.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,SwampHacks,,Major League Hacking member event,"Gainesville, Florida, US",,https://swamphacks.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hackthevalley.io,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,Hack the Valley,,Major League Hacking member event,"Scarborough, Ontario, CA",,https://hackthevalley.io,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://ai.lahacks.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,LA Hacks AI Hackathon,,Major League Hacking member event,"Los Angeles, California, US",,https://ai.lahacks.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hacktx.com,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,HackTX,,Major League Hacking member event,"Austin, Texas, US",,https://hacktx.com,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
Initial User Gatekeeper,,Hackathon Organizer,Organizer contact / partnership route on event website,Website / contact form,https://hackcbs.tech,,,,,,https://www.mlh.com/seasons/2027/events,2026-08-31,Not Contacted,Event name/location/site verified on MLH season schedule; use event site's current contact/team page.,hackCBS,,Major League Hacking member event,"New Delhi, IN",,https://hackcbs.tech,"Hackathon attendees are laptop-heavy student builders who work in long, distraction-prone sessions.",Developer Deep-Work Challenge: give attendees free Pro for a 7-day build sprint.,Would you be open to sharing a free 7-day focus challenge with participants?,8,10,9
