Prospect Type,Gatekeeper / Organization,Decision Maker / Role,Category,Institution / Community,Geography,Approx. Reachable Group Size,Best Contact,Contact Type,Contact URL,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10),Source URL,Verification Date,Outreach Status,Notes
Initial User Gatekeeper,Computer Science Tutoring Club,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Construction Management Club,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Cyber Security Club at UC Davis,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Davis Undergraduate Engineering Network,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Engineers Without Borders (EWB),,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Institute of Electrical and Electronics Engineers (IEEE),,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,International Society for Pharmaceutical Engineering (ISPE),,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Math Club,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Neurotech@Davis,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Quantum Computing at Davis (QCaD),,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Society of Biological Engineers,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
Initial User Gatekeeper,Society of Manufacturing Engineers,,University Engineering / CS Organization,UC Davis,"Davis, CA, US",,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.
